execution_id,account_id,workspace_id,device_id,actor_uid,tool_id,tool_version,action,status,error_code,duration_ms,started_at,completed_at,received_at,source,host_version,suite_version,device_platform,data_origin,expected_anomaly,synthetic_pattern,duration_seconds,log_duration,hour_of_day,day_of_week,hour_sin,hour_cos,day_sin,day_cos,model_id,anomaly_score,anomaly_threshold,is_anomaly,severity,baseline_mad_flag
exec_syn_001406,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,11648,2026-08-27T11:11:45.352Z,2026-08-27T11:11:57.000Z,2026-08-27T11:11:58.486Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.648,9.362976,11,4,0.258819,-0.965926,-0.433884,-0.900969,sepmaker-pro__Apply,0.385806,0.603987,false,low,false
exec_syn_001405,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,10497,2026-08-27T14:44:15.503Z,2026-08-27T14:44:26.000Z,2026-08-27T14:44:27.126Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.497,9.258940,14,4,-0.500000,-0.866025,-0.433884,-0.900969,sepmaker-pro__Apply,0.395836,0.603987,false,low,false
exec_syn_001398,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,7790,2026-08-27T17:51:16.210Z,2026-08-27T17:51:24.000Z,2026-08-27T17:51:25.327Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,7.790,8.960725,17,4,-0.965926,-0.258819,-0.433884,-0.900969,sepmaker-pro__Apply,0.553197,0.603987,false,low,false
exec_syn_001410,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,11203,2026-08-28T08:44:29.797Z,2026-08-28T08:44:41.000Z,2026-08-28T08:44:41.982Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.203,9.324026,8,5,0.866025,-0.500000,-0.974928,-0.222521,sepmaker-pro__Apply,0.386754,0.603987,false,low,false
exec_syn_001416,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,11937,2026-08-28T08:59:52.063Z,2026-08-28T09:00:04.000Z,2026-08-28T09:00:04.594Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.937,9.387482,9,5,0.707107,-0.707107,-0.974928,-0.222521,sepmaker-pro__Apply,0.391030,0.603987,false,low,false
exec_syn_001418,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,11866,2026-08-28T10:36:59.134Z,2026-08-28T10:37:11.000Z,2026-08-28T10:37:11.700Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.866,9.381517,10,5,0.500000,-0.866025,-0.974928,-0.222521,sepmaker-pro__Apply,0.389796,0.603987,false,low,false
exec_syn_001409,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,failure,DOCUMENT_UNAVAILABLE,10802,2026-08-28T11:57:52.198Z,2026-08-28T11:58:03.000Z,2026-08-28T11:58:03.727Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.802,9.287579,11,5,0.258819,-0.965926,-0.974928,-0.222521,sepmaker-pro__Apply,0.386149,0.603987,false,low,false
exec_syn_001412,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,14066,2026-08-28T12:14:35.934Z,2026-08-28T12:14:50.000Z,2026-08-28T12:14:50.820Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,14.066,9.551587,12,5,0.000000,-1.000000,-0.974928,-0.222521,sepmaker-pro__Apply,0.418785,0.603987,false,low,false
exec_syn_001413,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,11186,2026-08-28T13:54:53.814Z,2026-08-28T13:55:05.000Z,2026-08-28T13:55:05.815Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.186,9.322508,13,5,-0.258819,-0.965926,-0.974928,-0.222521,sepmaker-pro__Apply,0.389043,0.603987,false,low,false
exec_syn_001421,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,11500,2026-08-28T15:26:40.500Z,2026-08-28T15:26:52.000Z,2026-08-28T15:26:52.749Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.500,9.350189,15,5,-0.707107,-0.707107,-0.974928,-0.222521,sepmaker-pro__Apply,0.382769,0.603987,false,low,false
exec_syn_001437,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,9071,2026-08-29T10:57:00.929Z,2026-08-29T10:57:10.000Z,2026-08-29T10:57:10.662Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,9.071,9.112948,10,6,0.500000,-0.866025,-0.781831,0.623490,sepmaker-pro__Apply,0.445825,0.603987,false,low,false
exec_syn_001430,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,11780,2026-08-29T12:19:24.220Z,2026-08-29T12:19:36.000Z,2026-08-29T12:19:36.532Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,11.780,9.374243,12,6,0.000000,-1.000000,-0.781831,0.623490,sepmaker-pro__Apply,0.386900,0.603987,false,low,false
exec_syn_001440,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,13741,2026-08-29T14:02:45.259Z,2026-08-29T14:02:59.000Z,2026-08-29T14:03:00.256Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.741,9.528212,14,6,-0.500000,-0.866025,-0.781831,0.623490,sepmaker-pro__Apply,0.414625,0.603987,false,low,false
exec_syn_001439,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,31838,2026-08-29T14:22:25.162Z,2026-08-29T14:22:57.000Z,2026-08-29T14:22:58.166Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,31.838,10.368447,14,6,-0.500000,-0.866025,-0.781831,0.623490,sepmaker-pro__Apply,0.636911,0.603987,true,medium,true
exec_syn_001435,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,failure,VALIDATION_FAILED,4714,2026-08-29T15:07:54.286Z,2026-08-29T15:07:59.000Z,2026-08-29T15:08:00.385Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,duration_drop,4.714,8.458504,15,6,-0.707107,-0.707107,-0.781831,0.623490,sepmaker-pro__Apply,0.740964,0.603987,true,critical,true
exec_syn_001425,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,failure,PROCESSING_FAILED,10527,2026-08-29T15:49:08.473Z,2026-08-29T15:49:19.000Z,2026-08-29T15:49:20.311Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.527,9.261794,15,6,-0.707107,-0.707107,-0.781831,0.623490,sepmaker-pro__Apply,0.397264,0.603987,false,low,false
